video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path,resolved_video_path,download_status,has_landmarks
5749,before,before,3,train,http://www.aslsearch.com/signs/videos/before3.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\05749,,,missing,False
5750,before,before,3,val,http://www.aslsearch.com/signs/videos/before.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\05750,,,missing,False
65167,before,before,3,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BEFORE-37.mp4,aslsignbank,88,1,-1,25,data\raw\WLASL500\videos\65167,,,missing,False
5735,before,before,3,test,https://www.handspeak.com/word/b/before-long.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\05735,,,missing,False
5736,before,before,3,val,https://www.handspeak.com/word/b/before.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\05736,,,missing,False
5737,before,before,3,val,https://www.handspeak.com/word/b/before-past.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\05737,,,missing,False
5739,before,before,3,test,https://www.signingsavvy.com/signs/mp4/22/22829.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\05739,,,missing,False
5740,before,before,3,train,https://www.signingsavvy.com/signs/mp4/22/22831.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\05740,,,missing,False
5741,before,before,3,test,https://www.signingsavvy.com/signs/mp4/5/5971.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\05741,,,missing,False
5742,before,before,3,train,https://www.signingsavvy.com/signs/mp4/6/6164.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\05742,,,missing,False
5743,before,before,3,train,https://www.signingsavvy.com/signs/mp4/9/9194.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\05743,,,missing,False
68580,chair,chair,4,train,https://www.youtube.com/watch?v=j2hvnGiBrRI,lillybauer,115,1,51,25,data\raw\WLASL500\videos\68580,,,missing,False
9865,chair,chair,4,train,http://www.aslpro.com//main/c/chair_stacking.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09865,,,missing,False
9866,chair,chair,4,train,http://www.aslpro.com/main/c/chair.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09866,,,missing,False
9867,chair,chair,4,test,http://www.aslpro.com//main/c/chair_wood.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09867,,,missing,False
9869,chair,chair,4,train,http://www.aslsearch.com/signs/videos/chair.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\09869,,,missing,False
65328,chair,chair,4,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAIR-378.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL500\videos\65328,,,missing,False
9853,chair,chair,4,train,https://www.handspeak.com/word/c/chair.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\09853,,,missing,False
9854,chair,chair,4,val,https://www.signingsavvy.com/signs/mp4/7/7821.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\09854,,,missing,False
9856,chair,chair,4,train,https://www.youtube.com/watch?v=dXz1i9gTR4w,nabboud,65,1,-1,25,data\raw\WLASL500\videos\09856,,,missing,False
67483,chair,chair,4,val,https://youtu.be/K47c4lIJQvI,asllex,109,1,-1,25,data\raw\WLASL500\videos\67483,,,missing,False
9857,chair,chair,4,train,http://www.aslpro.com//main/c/chair_director.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09857,,,missing,False
9858,chair,chair,4,train,http://www.aslpro.com//main/c/chair_folding.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09858,,,missing,False
9859,chair,chair,4,train,http://www.aslpro.com//main/c/chair_lawn_folding.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09859,,,missing,False
9860,chair,chair,4,train,http://www.aslpro.com//main/c/chair_lawn.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09860,,,missing,False
9861,chair,chair,4,train,http://www.aslpro.com//main/c/chair_loveseat.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09861,,,missing,False
9862,chair,chair,4,val,http://www.aslpro.com//main/c/chair_recliner.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09862,,,missing,False
9863,chair,chair,4,train,http://www.aslpro.com//main/c/chair_rocking_1.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\09863,,,missing,False
68292,go,go,5,train,https://www.youtube.com/watch?v=7IkKMzvSsFM,lillybauer,113,1,65,25,data\raw\WLASL500\videos\68292,,,missing,False
24955,go,go,5,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24955,,,missing,False
24956,go,go,5,train,https://www.signingsavvy.com/signs/mp4/23/23401.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24956,,,missing,False
24960,go,go,5,test,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24960,,,missing,False
24961,go,go,5,train,https://www.signingsavvy.com/signs/mp4/23/23517.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24961,,,missing,False
24962,go,go,5,train,https://www.signingsavvy.com/signs/mp4/23/23519.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24962,,,missing,False
24965,go,go,5,train,https://www.youtube.com/watch?v=jknOnIhAbNo,nabboud,65,1,-1,25,data\raw\WLASL500\videos\24965,,,missing,False
24971,go,go,5,train,https://www.youtube.com/watch?v=ZyL9f_qoGug,nabboud,65,1,-1,25,data\raw\WLASL500\videos\24971,,,missing,False
24972,go,go,5,train,http://www.aslpro.com/main/g/go.swf,aslpro,25,1,-1,25,data\raw\WLASL500\videos\24972,,,missing,False
65824,go,go,5,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GO-469.mp4,aslsignbank,94,1,-1,25,data\raw\WLASL500\videos\65824,,,missing,False
24973,go,go,5,train,http://www.aslsearch.com/signs/videos/go.mp4,aslsearch,41,1,-1,25,data\raw\WLASL500\videos\24973,,,missing,False
24948,go,go,5,val,https://www.handspeak.com/word/g/go.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\24948,,,missing,False
67715,go,go,5,test,https://youtu.be/QfVrSA3yrSc,asllex,109,1,-1,25,data\raw\WLASL500\videos\67715,,,missing,False
24950,go,go,5,train,https://www.handspeak.com/word/g/go-to2.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\24950,,,missing,False
24951,go,go,5,train,https://www.handspeak.com/word/g/go-to.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\24951,,,missing,False
24952,go,go,5,val,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24952,,,missing,False
24954,go,go,5,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\24954,,,missing,False
68870,clothes,clothes,6,train,https://www.youtube.com/watch?v=RVnoNW53qFU,lillybauer,115,1,51,25,data\raw\WLASL500\videos\68870,,,missing,False
11327,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11327,,,missing,False
11328,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_winter.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11328,,,missing,False
11329,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_womens.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11329,,,missing,False
11330,clothes,clothes,6,train,http://www.aslsearch.com/signs/videos/clothes.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\11330,,,missing,False
11312,clothes,clothes,6,train,https://www.handspeak.com/word/c/clothes.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\11312,,,missing,False
11313,clothes,clothes,6,train,https://www.signingsavvy.com/signs/mp4/6/6566.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\11313,,,missing,False
11317,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_boys.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11317,,,missing,False
11318,clothes,clothes,6,test,http://www.aslpro.com//main/c/clothes_designer.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11318,,,missing,False
11319,clothes,clothes,6,val,http://www.aslpro.com//main/c/clothes_fall.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11319,,,missing,False
11320,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_girls.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11320,,,missing,False
11321,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_irregular.swf,aslpro,49,1,-1,25,data\raw\WLASL500\videos\11321,,,missing,False
11322,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_mens.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11322,,,missing,False
11323,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_petite.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11323,,,missing,False
11324,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_plus_size.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11324,,,missing,False
11325,clothes,clothes,6,val,http://www.aslpro.com//main/c/clothes_spring.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11325,,,missing,False
11326,clothes,clothes,6,train,http://www.aslpro.com//main/c/clothes_summer.swf,aslpro,72,1,-1,25,data\raw\WLASL500\videos\11326,,,missing,False
68890,who,who,7,train,https://www.youtube.com/watch?v=SQUHKsHMUiw,lillybauer,115,1,54,25,data\raw\WLASL500\videos\68890,,,missing,False
63241,who,who,7,train,http://www.aslpro.com/main/w/who.swf,aslpro,87,1,-1,25,data\raw\WLASL500\videos\63241,,,missing,False
63242,who,who,7,train,http://www.aslsearch.com/signs/videos/who.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\63242,,,missing,False
66778,who,who,7,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,aslsignbank,88,1,-1,25,data\raw\WLASL500\videos\66778,,,missing,False
63233,who,who,7,test,https://www.handspeak.com/word/w/who.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\63233,,,missing,False
63234,who,who,7,val,https://www.handspeak.com/word/w/who-old.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\63234,,,missing,False
66779,who,who,7,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,aslsignbank,88,1,-1,25,data\raw\WLASL500\videos\66779,,,missing,False
66780,who,who,7,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/WH/WHO-2283.mp4,aslsignbank,93,1,-1,25,data\raw\WLASL500\videos\66780,,,missing,False
67066,who,who,7,train,https://youtu.be/gDkZ2Zn3Sjg,asllex,109,1,-1,25,data\raw\WLASL500\videos\67066,,,missing,False
63236,who,who,7,train,https://www.signingsavvy.com/signs/mp4/9/9019.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\63236,,,missing,False
63237,who,who,7,val,https://www.signingsavvy.com/signs/mp4/9/9020.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\63237,,,missing,False
63238,who,who,7,train,https://www.youtube.com/watch?v=dnDu1DxXWo4,nabboud,80,1,-1,25,data\raw\WLASL500\videos\63238,,,missing,False
68790,candy,candy,8,train,https://www.youtube.com/watch?v=PfobLrBH5G8,lillybauer,113,1,63,25,data\raw\WLASL500\videos\68790,,,missing,False
8928,candy,candy,8,train,http://www.aslpro.com/main/c/candy.swf,aslpro,49,1,-1,25,data\raw\WLASL500\videos\08928,,,missing,False
8929,candy,candy,8,val,http://www.aslsearch.com/signs/videos/candy.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\08929,,,missing,False
8922,candy,candy,8,val,https://www.handspeak.com/word/c/candy-sweet.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\08922,,,missing,False
8923,candy,candy,8,train,https://www.handspeak.com/word/c/candy-usa.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\08923,,,missing,False
65298,candy,candy,8,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL500\videos\65298,,,missing,False
8924,candy,candy,8,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\08924,,,missing,False
65299,candy,candy,8,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL500\videos\65299,,,missing,False
65300,candy,candy,8,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,aslsignbank,89,1,-1,25,data\raw\WLASL500\videos\65300,,,missing,False
67468,candy,candy,8,val,https://youtu.be/kymMYu5qPhY,asllex,109,1,-1,25,data\raw\WLASL500\videos\67468,,,missing,False
67470,candy,candy,8,train,https://youtu.be/xK2QEO7Xld4,asllex,109,1,-1,25,data\raw\WLASL500\videos\67470,,,missing,False
8925,candy,candy,8,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\08925,,,missing,False
65415,cousin,cousin,9,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,aslsignbank,102,1,-1,25,data\raw\WLASL500\videos\65415,,,missing,False
68592,cousin,cousin,9,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,lillybauer,112,1,39,25,data\raw\WLASL500\videos\68592,,,missing,False
13647,cousin,cousin,9,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,aslsearch,41,1,-1,25,data\raw\WLASL500\videos\13647,,,missing,False
13648,cousin,cousin,9,train,http://www.aslsearch.com/signs/videos/cousin.mp4,aslsearch,41,1,-1,25,data\raw\WLASL500\videos\13648,,,missing,False
13637,cousin,cousin,9,train,https://www.handspeak.com/word/c/cousin-female.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\13637,,,missing,False
13638,cousin,cousin,9,train,https://www.handspeak.com/word/c/cousin-male.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\13638,,,missing,False
13639,cousin,cousin,9,val,https://www.handspeak.com/word/c/cousin.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\13639,,,missing,False
67535,cousin,cousin,9,test,https://youtu.be/mBNbzPNTVqk,asllex,109,1,-1,25,data\raw\WLASL500\videos\67535,,,missing,False
13640,cousin,cousin,9,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\13640,,,missing,False
13641,cousin,cousin,9,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\13641,,,missing,False
13642,cousin,cousin,9,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL500\videos\13642,,,missing,False
13644,cousin,cousin,9,train,http://www.aslpro.com/main/c/cousin_female.swf,aslpro,24,1,-1,25,data\raw\WLASL500\videos\13644,,,missing,False
13645,cousin,cousin,9,train,http://www.aslpro.com/main/c/cousin_male.swf,aslpro,24,1,-1,25,data\raw\WLASL500\videos\13645,,,missing,False
13646,cousin,cousin,9,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,aslsearch,41,1,-1,25,data\raw\WLASL500\videos\13646,,,missing,False
70015,deaf,deaf,10,train,https://www.youtube.com/watch?v=25ymRY7hbjs,northtexas,121,4420,4511,25,data\raw\WLASL500\videos\70015,,,missing,False
68586,deaf,deaf,10,train,https://www.youtube.com/watch?v=J9hiREjgVe0,lillybauer,113,80,137,25,data\raw\WLASL500\videos\68586,,,missing,False
14900,deaf,deaf,10,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,nabboud,69,1,-1,25,data\raw\WLASL500\videos\14900,,,missing,False
14901,deaf,deaf,10,val,http://www.aslpro.com/main/d/deaf_1.swf,aslpro,16,1,-1,25,data\raw\WLASL500\videos\14901,,,missing,False
14903,deaf,deaf,10,val,http://www.aslsearch.com/signs/videos/deaf.mp4,aslsearch,12,1,-1,25,data\raw\WLASL500\videos\14903,,,missing,False
65445,deaf,deaf,10,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL500\videos\65445,,,missing,False
14889,deaf,deaf,10,train,https://www.handspeak.com/word/d/deaf2.mp4,handspeak,14,1,-1,25,data\raw\WLASL500\videos\14889,,,missing,False
14891,deaf,deaf,10,val,https://www.handspeak.com/word/d/deaf.mp4,handspeak,20,1,-1,25,data\raw\WLASL500\videos\14891,,,missing,False
14893,deaf,deaf,10,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\14893,,,missing,False
14894,deaf,deaf,10,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL500\videos\14894,,,missing,False
