video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path,resolved_video_path,download_status,has_landmarks,landmark_exists,landmark_shape,valid_frame_ratio,left_hand_ratio,right_hand_ratio,two_hand_ratio,movement_score,quality_score,quality_good,quality_reason
12315,computer,computer,9,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/Computer%205-wOn7bu44o4s.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\12315,data\landmarks\wlasl500\12315.npy,data\raw\WLASL500\videos\12315.mp4,found,True,True,64x126,0.84375,0.84375,0.796875,0.796875,0.0314646959304809,0.8468750000000002,True,ok
12316,computer,computer,9,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%201-_2YnCKHJy6U.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\12316,data\landmarks\wlasl500\12316.npy,data\raw\WLASL500\videos\12316.mp4,found,True,True,64x126,0.71875,0.71875,0.03125,0.03125,0.0145422182977199,0.6504180457443,True,ok
12317,computer,computer,9,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%202-_HHzYqXw-xU.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\12317,data\landmarks\wlasl500\12317.npy,data\raw\WLASL500\videos\12317.mp4,found,True,True,64x126,0.796875,0.796875,0.03125,0.03125,0.0148209696635603,0.717521174158901,True,ok
12318,computer,computer,9,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%204-1f6Cc5NXBgw.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\12318,data\landmarks\wlasl500\12318.npy,data\raw\WLASL500\videos\12318.mp4,found,True,True,64x126,0.859375,0.859375,0.640625,0.640625,0.0231738798320293,0.8445312500000001,True,ok
12319,computer,computer,9,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Republic%20of%20Congo-b6U1CIWIPIw.mp4,signschool,45,1,-1,25,data\raw\WLASL500\videos\12319,data\landmarks\wlasl500\12319.npy,data\raw\WLASL500\videos\12319.mp4,found,True,True,64x126,0.671875,0.671875,0.0,0.0,0.0023955751676112,0.5770826879190281,True,ok
14855,deaf,deaf,12,test,https://www.youtube.com/watch?v=ChIupJBcxjs,asl5200,9,497,543,25,data\raw\WLASL500\videos\14855,data\landmarks\wlasl500\14855.npy,data\raw\WLASL500\videos\14855.mp4,found,True,True,64x126,0.84375,0.84375,0.203125,0.203125,0.1106849089264869,0.7875000000000001,True,ok
14899,deaf,deaf,12,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,aslu,5,1,-1,25,data\raw\WLASL500\videos\14899,data\landmarks\wlasl500\14899.npy,data\raw\WLASL500\videos\14899.mp4,found,True,True,64x126,0.609375,0.609375,0.015625,0.015625,0.0180138889700174,0.5645659724250437,True,ok
14883,deaf,deaf,12,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,signschool,45,1,-1,25,data\raw\WLASL500\videos\14883,data\landmarks\wlasl500\14883.npy,data\raw\WLASL500\videos\14883.mp4,found,True,True,64x126,0.609375,0.609375,0.0,0.0,0.0020907546859234,0.5231956367148087,True,ok
14884,deaf,deaf,12,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\14884,data\landmarks\wlasl500\14884.npy,data\raw\WLASL500\videos\14884.mp4,found,True,True,64x126,0.671875,0.671875,0.0,0.0,0.0028683061245828,0.5782645153114572,True,ok
14886,deaf,deaf,12,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\14886,data\landmarks\wlasl500\14886.npy,data\raw\WLASL500\videos\14886.mp4,found,True,True,64x126,0.640625,0.640625,0.03125,0.03125,0.0139637012034654,0.5825655030086637,True,ok
14887,deaf,deaf,12,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,asldeafined,59,1,-1,25,data\raw\WLASL500\videos\14887,data\landmarks\wlasl500\14887.npy,data\raw\WLASL500\videos\14887.mp4,found,True,True,64x126,0.640625,0.640625,0.0,0.0,0.0059239431284368,0.559341107821092,True,ok
38482,no,no,30,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,asl5200,9,1318,1397,25,data\raw\WLASL500\videos\38482,data\landmarks\wlasl500\38482.npy,data\raw\WLASL500\videos\38482.mp4,found,True,True,64x126,0.90625,0.90625,0.140625,0.140625,0.0750689506530761,0.8343750000000001,True,ok
69411,no,no,30,val,http://aslbricks.org/New/ASL-Videos/no.mp4,aslbrick,118,1,-1,25,data\raw\WLASL500\videos\69411,data\landmarks\wlasl500\69411.npy,data\raw\WLASL500\videos\69411.mp4,found,True,True,64x126,0.640625,0.640625,0.015625,0.015625,0.0156215392053127,0.5851475980132819,True,ok
68110,no,no,30,val,https://www.youtube.com/watch?v=BqmquW0f1ok,valencia-asl,109,1,-1,25,data\raw\WLASL500\videos\68110,data\landmarks\wlasl500\68110.npy,data\raw\WLASL500\videos\68110.mp4,found,True,True,64x126,0.71875,0.71875,0.03125,0.03125,0.0236757528036832,0.6640625000000001,True,ok
38540,no,no,30,train,https://www.youtube.com/watch?v=pkzfT9cYvH0,aslu,5,1,-1,25,data\raw\WLASL500\videos\38540,data\landmarks\wlasl500\38540.npy,data\raw\WLASL500\videos\38540.mp4,found,True,True,64x126,0.6875,0.6875,0.0,0.0,0.0057146362960338,0.5986615907400847,True,ok
38529,no,no,30,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\38529,data\landmarks\wlasl500\38529.npy,data\raw\WLASL500\videos\38529.mp4,found,True,True,64x126,0.6875,0.6875,0.0,0.0,0.004755790811032,0.5962644770275802,True,ok
38530,no,no,30,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,asldeafined,15,1,-1,25,data\raw\WLASL500\videos\38530,data\landmarks\wlasl500\38530.npy,data\raw\WLASL500\videos\38530.mp4,found,True,True,64x126,0.8125,0.8125,0.046875,0.046875,0.0237070117145776,0.7453125,True,ok
38538,no,no,30,train,https://www.youtube.com/watch?v=mskmnqYYsGw,aslu,5,1,-1,25,data\raw\WLASL500\videos\38538,data\landmarks\wlasl500\38538.npy,data\raw\WLASL500\videos\38538.mp4,found,True,True,64x126,0.609375,0.609375,0.5625,0.5625,0.0348376184701919,0.6242187500000002,True,ok
1912,all,all,2,val,https://www.youtube.com/watch?v=jPn0FQxkdBc,asl5200,9,1679,1728,25,data\raw\WLASL500\videos\01912,data\landmarks\wlasl500\01912.npy,data\raw\WLASL500\videos\01912.mp4,found,True,True,64x126,0.828125,0.828125,0.234375,0.234375,0.1013596355915069,0.7773437500000001,True,ok
69206,all,all,2,train,http://aslbricks.org/New/ASL-Videos/all.mp4,aslbrick,115,1,-1,25,data\raw\WLASL500\videos\69206,data\landmarks\wlasl500\69206.npy,data\raw\WLASL500\videos\69206.mp4,found,True,True,64x126,0.609375,0.609375,0.46875,0.46875,0.0302995070815086,0.6148437500000001,True,ok
68001,all,all,2,val,https://www.youtube.com/watch?v=Gmj2_uVjhqI,valencia-asl,109,1,-1,25,data\raw\WLASL500\videos\68001,data\landmarks\wlasl500\68001.npy,data\raw\WLASL500\videos\68001.mp4,found,True,True,64x126,0.65625,0.65625,0.0,0.0,0.0086821531876921,0.5795178829692305,True,ok
1988,all,all,2,train,https://media.asldeafined.com/vocabulary/1466172884.2656.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\01988,data\landmarks\wlasl500\01988.npy,data\raw\WLASL500\videos\01988.mp4,found,True,True,64x126,0.6875,0.6875,0.59375,0.59375,0.0331700295209884,0.6937500000000001,True,ok
1995,all,all,2,train,https://www.youtube.com/watch?v=0DgYClc0e-E,aslu,5,1,-1,25,data\raw\WLASL500\videos\01995,data\landmarks\wlasl500\01995.npy,data\raw\WLASL500\videos\01995.mp4,found,True,True,64x126,0.625,0.625,0.390625,0.390625,0.0582379736006259,0.6203125,True,ok
1996,all,all,2,test,https://www.youtube.com/watch?v=BEfH2a6OfRA,aslu,5,1,-1,25,data\raw\WLASL500\videos\01996,data\landmarks\wlasl500\01996.npy,data\raw\WLASL500\videos\01996.mp4,found,True,True,64x126,0.640625,0.640625,0.46875,0.46875,0.0359453223645687,0.6414062500000001,True,ok
1997,all,all,2,val,https://www.youtube.com/watch?v=fE1BI5KxKJM,aslu,5,1,-1,25,data\raw\WLASL500\videos\01997,data\landmarks\wlasl500\01997.npy,data\raw\WLASL500\videos\01997.mp4,found,True,True,64x126,0.640625,0.640625,0.046875,0.046875,0.0303191021084785,0.59921875,True,ok
34822,many,many,25,test,https://www.youtube.com/watch?v=IxO7unGawfk,asl5200,9,461,517,25,data\raw\WLASL500\videos\34822,data\landmarks\wlasl500\34822.npy,data\raw\WLASL500\videos\34822.mp4,found,True,True,64x126,0.921875,0.921875,0.171875,0.171875,0.0914375036954879,0.8507812500000002,True,ok
69396,many,many,25,val,http://aslbricks.org/New/ASL-Videos/many.mp4,aslbrick,118,1,-1,25,data\raw\WLASL500\videos\69396,data\landmarks\wlasl500\69396.npy,data\raw\WLASL500\videos\69396.mp4,found,True,True,64x126,0.765625,0.765625,0.578125,0.578125,0.032998964190483,0.7585937500000002,True,ok
34825,many,many,25,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many%202-j0vvJVAAcBs.mp4,signschool,6,1,-1,25,data\raw\WLASL500\videos\34825,data\landmarks\wlasl500\34825.npy,data\raw\WLASL500\videos\34825.mp4,found,True,True,64x126,0.609375,0.609375,0.421875,0.421875,0.0375466905534267,0.6101562500000002,True,ok
34827,many,many,25,train,https://media.asldeafined.com/vocabulary/1468713681.2568.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\34827,data\landmarks\wlasl500\34827.npy,data\raw\WLASL500\videos\34827.mp4,found,True,True,64x126,0.671875,0.671875,0.65625,0.65625,0.0180620439350605,0.6818738598376513,True,ok
34834,many,many,25,test,https://www.youtube.com/watch?v=7O2mS0Kz4CA,aslu,5,1,-1,25,data\raw\WLASL500\videos\34834,data\landmarks\wlasl500\34834.npy,data\raw\WLASL500\videos\34834.mp4,found,True,True,64x126,0.71875,0.71875,0.5625,0.5625,0.0361184142529964,0.7171875000000001,True,ok
34835,many,many,25,train,https://www.youtube.com/watch?v=KBk8p5Xv2ow,aslu,5,1,-1,25,data\raw\WLASL500\videos\34835,data\landmarks\wlasl500\34835.npy,data\raw\WLASL500\videos\34835.mp4,found,True,True,64x126,0.609375,0.609375,0.5625,0.5625,0.0221170131117105,0.6242187500000002,True,ok
34836,many,many,25,test,https://www.youtube.com/watch?v=Ku9SWR4uSUI,aslu,5,1,-1,25,data\raw\WLASL500\videos\34836,data\landmarks\wlasl500\34836.npy,data\raw\WLASL500\videos\34836.mp4,found,True,True,64x126,0.71875,0.71875,0.625,0.625,0.0436318330466747,0.7234375000000001,True,ok
32146,language,language,23,train,https://www.youtube.com/watch?v=EhkIoTNxwGE,asl5200,9,98,124,25,data\raw\WLASL500\videos\32146,data\landmarks\wlasl500\32146.npy,data\raw\WLASL500\videos\32146.mp4,found,True,True,64x126,0.9375,0.9375,0.171875,0.171875,0.0782280564308166,0.8640625000000001,True,ok
68084,language,language,23,train,https://www.youtube.com/watch?v=IRuaSHyrm6o,valencia-asl,111,1,-1,25,data\raw\WLASL500\videos\68084,data\landmarks\wlasl500\68084.npy,data\raw\WLASL500\videos\68084.mp4,found,True,True,64x126,0.703125,0.703125,0.578125,0.578125,0.0562326461076736,0.7054687500000001,True,ok
32156,language,language,23,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%203-3MX4tSI4zV0.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\32156,data\landmarks\wlasl500\32156.npy,data\raw\WLASL500\videos\32156.mp4,found,True,True,64x126,0.640625,0.640625,0.390625,0.390625,0.0813076049089431,0.6335937500000001,True,ok
32157,language,language,23,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%204-a0lbU50n0wI.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\32157,data\landmarks\wlasl500\32157.npy,data\raw\WLASL500\videos\32157.mp4,found,True,True,64x126,0.765625,0.765625,0.453125,0.453125,0.0932044982910156,0.7460937500000001,True,ok
32160,language,language,23,train,https://media.asldeafined.com/vocabulary/1468671247.1222.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\32160,data\landmarks\wlasl500\32160.npy,data\raw\WLASL500\videos\32160.mp4,found,True,True,64x126,0.625,0.625,0.4375,0.4375,0.0971290543675422,0.625,True,ok
32154,language,language,23,val,https://media.spreadthesign.com/video/mp4/13/457488.mp4,spreadthesign,8,1,-1,25,data\raw\WLASL500\videos\32154,data\landmarks\wlasl500\32154.npy,data\raw\WLASL500\videos\32154.mp4,found,True,True,64x126,0.65625,0.65625,0.515625,0.515625,0.0610321201384067,0.659375,True,ok
32164,language,language,23,train,https://www.youtube.com/watch?v=O8XiLkrSx48,aslu,5,1,-1,25,data\raw\WLASL500\videos\32164,data\landmarks\wlasl500\32164.npy,data\raw\WLASL500\videos\32164.mp4,found,True,True,64x126,0.671875,0.671875,0.375,0.375,0.117918811738491,0.65859375,True,ok
32155,language,language,23,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%202-e7ngY2s5d-w.mp4,signschool,4,1,-1,25,data\raw\WLASL500\videos\32155,data\landmarks\wlasl500\32155.npy,data\raw\WLASL500\videos\32155.mp4,found,True,True,64x126,0.625,0.625,0.4375,0.4375,0.0792733132839202,0.625,True,ok
63191,white,white,47,test,https://www.youtube.com/watch?v=A5dihMAjeTE,asl5200,9,2112,2158,25,data\raw\WLASL500\videos\63191,data\landmarks\wlasl500\63191.npy,data\raw\WLASL500\videos\63191.mp4,found,True,True,64x126,0.875,0.875,0.25,0.25,0.0952305123209953,0.8187500000000001,True,ok
68182,white,white,47,train,https://www.youtube.com/watch?v=TomJbyh-XVY,valencia-asl,110,1,-1,25,data\raw\WLASL500\videos\68182,data\landmarks\wlasl500\68182.npy,data\raw\WLASL500\videos\68182.mp4,found,True,True,64x126,0.8125,0.8125,0.0,0.0,0.0029060347005724,0.6978900867514313,True,ok
63205,white,white,47,train,https://media.asldeafined.com/vocabulary/1468928266.3449.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\63205,data\landmarks\wlasl500\63205.npy,data\raw\WLASL500\videos\63205.mp4,found,True,True,64x126,0.703125,0.703125,0.0,0.0,0.0035361424088478,0.6064966060221195,True,ok
63211,white,white,47,val,https://www.youtube.com/watch?v=uLjkLwFvFtw,aslu,5,1,-1,25,data\raw\WLASL500\videos\63211,data\landmarks\wlasl500\63211.npy,data\raw\WLASL500\videos\63211.mp4,found,True,True,64x126,0.71875,0.71875,0.0,0.0,0.003992028068751,0.6209175701718778,True,ok
63212,white,white,47,train,https://www.youtube.com/watch?v=v8h6mw4zGys,aslu,5,1,-1,25,data\raw\WLASL500\videos\63212,data\landmarks\wlasl500\63212.npy,data\raw\WLASL500\videos\63212.mp4,found,True,True,64x126,0.734375,0.734375,0.0,0.0,0.0048294141888618,0.6362922854721547,True,ok
63203,white,white,47,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20White-75OHf34DQXk.mp4,signschool,6,1,-1,25,data\raw\WLASL500\videos\63203,data\landmarks\wlasl500\63203.npy,data\raw\WLASL500\videos\63203.mp4,found,True,True,64x126,0.65625,0.65625,0.015625,0.015625,0.0102143473923206,0.5849108684808016,True,ok
618,accident,accident,0,train,https://www.youtube.com/watch?v=jPn0FQxkdBc,asl5200,9,374,400,25,data\raw\WLASL500\videos\00618,data\landmarks\wlasl500\00618.npy,data\raw\WLASL500\videos\00618.mp4,found,True,True,64x126,0.828125,0.828125,0.234375,0.234375,0.1013596355915069,0.7773437500000001,True,ok
625,accident,accident,0,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Accident%2C%20Accidentally-0F9FseAyJb4.mp4,signschool,6,1,-1,25,data\raw\WLASL500\videos\00625,data\landmarks\wlasl500\00625.npy,data\raw\WLASL500\videos\00625.mp4,found,True,True,64x126,0.625,0.625,0.0,0.0,0.0032830375712364,0.5394575939280912,True,ok
626,accident,accident,0,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Car%20Accident-lEGmzocv1g4.mp4,signschool,32,1,-1,25,data\raw\WLASL500\videos\00626,data\landmarks\wlasl500\00626.npy,data\raw\WLASL500\videos\00626.mp4,found,True,True,64x126,0.71875,0.71875,0.59375,0.59375,0.0182747598737478,0.7159993996843695,True,ok
627,accident,accident,0,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident%202-QRE4kaRRdnQ.mp4,signschool,6,1,-1,25,data\raw\WLASL500\videos\00627,data\landmarks\wlasl500\00627.npy,data\raw\WLASL500\videos\00627.mp4,found,True,True,64x126,0.65625,0.65625,0.0,0.0,0.0026978072710335,0.5645570181775839,True,ok
628,accident,accident,0,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Oops%2C%20Accident-CUc50MMnZ1g.mp4,signschool,6,1,-1,25,data\raw\WLASL500\videos\00628,data\landmarks\wlasl500\00628.npy,data\raw\WLASL500\videos\00628.mp4,found,True,True,64x126,0.609375,0.609375,0.015625,0.015625,0.0112249869853258,0.5475937174633146,True,ok
629,accident,accident,0,train,https://media.asldeafined.com/vocabulary/1466168079.5866.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\00629,data\landmarks\wlasl500\00629.npy,data\raw\WLASL500\videos\00629.mp4,found,True,True,64x126,0.671875,0.671875,0.609375,0.609375,0.0139264781028032,0.666847445257008,True,ok
623,accident,accident,0,train,https://media.spreadthesign.com/video/mp4/13/118182.mp4,spreadthesign,26,1,-1,25,data\raw\WLASL500\videos\00623,data\landmarks\wlasl500\00623.npy,data\raw\WLASL500\videos\00623.mp4,found,True,True,64x126,0.625,0.625,0.375,0.375,0.0444928221404552,0.61875,True,ok
635,accident,accident,0,test,https://www.youtube.com/watch?v=SvF0j4h-3uE,aslu,5,1,-1,25,data\raw\WLASL500\videos\00635,data\landmarks\wlasl500\00635.npy,data\raw\WLASL500\videos\00635.mp4,found,True,True,64x126,0.671875,0.671875,0.3125,0.3125,0.048412088304758,0.65234375,True,ok
2997,apple,apple,3,test,https://www.youtube.com/watch?v=jPn0FQxkdBc,asl5200,9,3181,3233,25,data\raw\WLASL500\videos\02997,data\landmarks\wlasl500\02997.npy,data\raw\WLASL500\videos\02997.mp4,found,True,True,64x126,0.828125,0.828125,0.234375,0.234375,0.1013596355915069,0.7773437500000001,True,ok
68003,apple,apple,3,train,https://www.youtube.com/watch?v=BT3cFFLNzD8,valencia-asl,109,1,-1,25,data\raw\WLASL500\videos\68003,data\landmarks\wlasl500\68003.npy,data\raw\WLASL500\videos\68003.mp4,found,True,True,64x126,0.625,0.625,0.0,0.0,0.0088997362181544,0.5534993405453861,True,ok
3006,apple,apple,3,train,https://www.youtube.com/watch?v=4gTs30ozIrA,aslu,5,1,-1,25,data\raw\WLASL500\videos\03006,data\landmarks\wlasl500\03006.npy,data\raw\WLASL500\videos\03006.mp4,found,True,True,64x126,0.625,0.625,0.015625,0.015625,0.0189919266849756,0.5802923167124391,True,ok
2999,apple,apple,3,val,https://media.spreadthesign.com/video/mp4/13/455436.mp4,spreadthesign,37,1,-1,25,data\raw\WLASL500\videos\02999,data\landmarks\wlasl500\02999.npy,data\raw\WLASL500\videos\02999.mp4,found,True,True,64x126,0.625,0.625,0.0,0.0,0.0025801565498113,0.5377003913745284,True,ok
3000,apple,apple,3,train,https://media.spreadthesign.com/video/mp4/13/480702.mp4,spreadthesign,28,1,-1,25,data\raw\WLASL500\videos\03000,data\landmarks\wlasl500\03000.npy,data\raw\WLASL500\videos\03000.mp4,found,True,True,64x126,0.671875,0.671875,0.0,0.0,0.0050376350991427,0.5836878377478569,True,ok
3002,apple,apple,3,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/apple.mp4,startasl,36,1,-1,25,data\raw\WLASL500\videos\03002,data\landmarks\wlasl500\03002.npy,data\raw\WLASL500\videos\03002.mp4,found,True,True,64x126,0.65625,0.65625,0.015625,0.015625,0.0119302496314048,0.5892006240785123,True,ok
3003,apple,apple,3,train,https://media.asldeafined.com/vocabulary/1466511662.3373.mp4,asldeafined,13,1,-1,25,data\raw\WLASL500\videos\03003,data\landmarks\wlasl500\03003.npy,data\raw\WLASL500\videos\03003.mp4,found,True,True,64x126,0.671875,0.671875,0.015625,0.015625,0.0079861059784889,0.5926215149462223,True,ok
13681,cow,cow,10,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,asl5200,9,6767,6803,25,data\raw\WLASL500\videos\13681,data\landmarks\wlasl500\13681.npy,data\raw\WLASL500\videos\13681.mp4,found,True,True,64x126,0.875,0.875,0.1875,0.1875,0.1157626211643219,0.8125000000000001,True,ok
13697,cow,cow,10,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cow-6-hRTBII8CE.mp4,signschool,31,1,-1,25,data\raw\WLASL500\videos\13697,data\landmarks\wlasl500\13697.npy,data\raw\WLASL500\videos\13697.mp4,found,True,True,64x126,0.640625,0.640625,0.53125,0.53125,0.0287074614316225,0.64765625,True,ok
13698,cow,cow,10,val,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cow%202.mp4,signschool,31,1,-1,25,data\raw\WLASL500\videos\13698,data\landmarks\wlasl500\13698.npy,data\raw\WLASL500\videos\13698.mp4,found,True,True,64x126,0.640625,0.640625,0.0,0.0,0.0020111175253987,0.5495590438134969,True,ok
13699,cow,cow,10,train,https://media.asldeafined.com/vocabulary/1466904642.2093.mp4,asldeafined,59,1,-1,25,data\raw\WLASL500\videos\13699,data\landmarks\wlasl500\13699.npy,data\raw\WLASL500\videos\13699.mp4,found,True,True,64x126,0.640625,0.640625,0.546875,0.546875,0.0268994625657796,0.6492187500000001,True,ok
13704,cow,cow,10,train,https://www.youtube.com/watch?v=HTCXKjM5h-4,aslu,5,1,-1,25,data\raw\WLASL500\videos\13704,data\landmarks\wlasl500\13704.npy,data\raw\WLASL500\videos\13704.mp4,found,True,True,64x126,0.625,0.625,0.046875,0.046875,0.032187320291996,0.5859375,True,ok
13705,cow,cow,10,train,https://www.youtube.com/watch?v=I2_nB2cXP58,aslu,5,1,-1,25,data\raw\WLASL500\videos\13705,data\landmarks\wlasl500\13705.npy,data\raw\WLASL500\videos\13705.mp4,found,True,True,64x126,0.6875,0.6875,0.0,0.0,0.0083275688812136,0.6051939222030343,True,ok
13707,cow,cow,10,train,https://www.youtube.com/watch?v=oId_a4wrcds,aslu,64,1,-1,25,data\raw\WLASL500\videos\13707,data\landmarks\wlasl500\13707.npy,data\raw\WLASL500\videos\13707.mp4,found,True,True,64x126,0.890625,0.890625,0.0,0.0,0.0054119867272675,0.7705612168181688,True,ok
13708,cow,cow,10,test,https://www.youtube.com/watch?v=sdr-c7NRai8,aslu,5,1,-1,25,data\raw\WLASL500\videos\13708,data\landmarks\wlasl500\13708.npy,data\raw\WLASL500\videos\13708.mp4,found,True,True,64x126,0.90625,0.90625,0.03125,0.03125,0.011089963838458,0.8011624095961453,True,ok
14621,dance,dance,11,test,https://www.youtube.com/watch?v=ChIupJBcxjs,asl5200,9,67,126,25,data\raw\WLASL500\videos\14621,data\landmarks\wlasl500\14621.npy,data\raw\WLASL500\videos\14621.mp4,found,True,True,64x126,0.84375,0.84375,0.203125,0.203125,0.1106849089264869,0.7875000000000001,True,ok
