video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path,resolved_video_path,download_status,has_landmarks
17709,drink,drink,1,train,https://media.spreadthesign.com/video/mp4/13/153289.mp4,spreadthesign,2,1,-1,25,data\raw\WLASL100\videos\17709,data\landmarks\wlasl100\17709.npy,data\raw\WLASL100\videos\17709.mp4,found,True
12306,computer,computer,2,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,asl5200,9,5122,5181,25,data\raw\WLASL100\videos\12306,data\landmarks\wlasl100\12306.npy,data\raw\WLASL100\videos\12306.mp4,found,True
68028,computer,computer,2,train,https://www.youtube.com/watch?v=H-tAzh-nuV8,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68028,data\landmarks\wlasl100\68028.npy,data\raw\WLASL100\videos\68028.mp4,found,True
12329,computer,computer,2,train,https://www.youtube.com/watch?v=97IwdVSOQho,aslu,5,1,-1,25,data\raw\WLASL100\videos\12329,data\landmarks\wlasl100\12329.npy,data\raw\WLASL100\videos\12329.mp4,found,True
12330,computer,computer,2,train,https://www.youtube.com/watch?v=cujhpwWi1yY,aslu,5,1,-1,25,data\raw\WLASL100\videos\12330,data\landmarks\wlasl100\12330.npy,data\raw\WLASL100\videos\12330.mp4,found,True
12312,computer,computer,2,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/computer-2.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\12312,data\landmarks\wlasl100\12312.npy,data\raw\WLASL100\videos\12312.mp4,found,True
12331,computer,computer,2,train,https://www.youtube.com/watch?v=fY11M3Dxxx0,aslu,5,1,-1,25,data\raw\WLASL100\videos\12331,data\landmarks\wlasl100\12331.npy,data\raw\WLASL100\videos\12331.mp4,found,True
12333,computer,computer,2,val,https://www.youtube.com/watch?v=-_RSZM-lLXE,aslu,5,1,-1,25,data\raw\WLASL100\videos\12333,data\landmarks\wlasl100\12333.npy,data\raw\WLASL100\videos\12333.mp4,found,True
12335,computer,computer,2,val,https://www.youtube.com/watch?v=vK4GwJaDcWU,aslu,5,1,-1,25,data\raw\WLASL100\videos\12335,data\landmarks\wlasl100\12335.npy,data\raw\WLASL100\videos\12335.mp4,found,True
12311,computer,computer,2,train,https://media.spreadthesign.com/video/mp4/13/51378.mp4,spreadthesign,56,1,-1,25,data\raw\WLASL100\videos\12311,data\landmarks\wlasl100\12311.npy,data\raw\WLASL100\videos\12311.mp4,found,True
12313,computer,computer,2,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/computer.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\12313,data\landmarks\wlasl100\12313.npy,data\raw\WLASL100\videos\12313.mp4,found,True
12314,computer,computer,2,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/Computer%203-ZIm7kG5ie_M.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\12314,data\landmarks\wlasl100\12314.npy,data\raw\WLASL100\videos\12314.mp4,found,True
12315,computer,computer,2,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/Computer%205-wOn7bu44o4s.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\12315,data\landmarks\wlasl100\12315.npy,data\raw\WLASL100\videos\12315.mp4,found,True
12316,computer,computer,2,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%201-_2YnCKHJy6U.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\12316,data\landmarks\wlasl100\12316.npy,data\raw\WLASL100\videos\12316.mp4,found,True
12317,computer,computer,2,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%202-_HHzYqXw-xU.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\12317,data\landmarks\wlasl100\12317.npy,data\raw\WLASL100\videos\12317.mp4,found,True
12318,computer,computer,2,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Computer%204-1f6Cc5NXBgw.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\12318,data\landmarks\wlasl100\12318.npy,data\raw\WLASL100\videos\12318.mp4,found,True
12319,computer,computer,2,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Republic%20of%20Congo-b6U1CIWIPIw.mp4,signschool,45,1,-1,25,data\raw\WLASL100\videos\12319,data\landmarks\wlasl100\12319.npy,data\raw\WLASL100\videos\12319.mp4,found,True
12320,computer,computer,2,test,https://media.asldeafined.com/vocabulary/1466901185.5915.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\12320,data\landmarks\wlasl100\12320.npy,data\raw\WLASL100\videos\12320.mp4,found,True
5724,before,before,3,train,https://www.youtube.com/watch?v=pDqITge_TGs,asl5200,9,1733,1779,25,data\raw\WLASL100\videos\05724,data\landmarks\wlasl100\05724.npy,data\raw\WLASL100\videos\05724.mp4,found,True
70348,before,before,3,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,northtexas,121,4778,4873,25,data\raw\WLASL100\videos\70348,data\landmarks\wlasl100\70348.npy,data\raw\WLASL100\videos\70348.mp4,found,True
68007,before,before,3,train,https://www.youtube.com/watch?v=IYH-gBXXl8I,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68007,data\landmarks\wlasl100\68007.npy,data\raw\WLASL100\videos\68007.mp4,found,True
5744,before,before,3,train,https://www.youtube.com/watch?v=MvtVsr3P098,aslu,5,1,-1,25,data\raw\WLASL100\videos\05744,data\landmarks\wlasl100\05744.npy,data\raw\WLASL100\videos\05744.mp4,found,True
5746,before,before,3,val,https://www.youtube.com/watch?v=PeO4kaKvoVM,aslu,5,1,-1,25,data\raw\WLASL100\videos\05746,data\landmarks\wlasl100\05746.npy,data\raw\WLASL100\videos\05746.mp4,found,True
5728,before,before,3,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before%202-02xxXtC3G8c.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\05728,data\landmarks\wlasl100\05728.npy,data\raw\WLASL100\videos\05728.mp4,found,True
5747,before,before,3,train,https://www.youtube.com/watch?v=TQMe2WDz9QE,aslu,5,1,-1,25,data\raw\WLASL100\videos\05747,data\landmarks\wlasl100\05747.npy,data\raw\WLASL100\videos\05747.mp4,found,True
5729,before,before,3,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before-kM8O_piLegw.mp4,signschool,46,1,-1,25,data\raw\WLASL100\videos\05729,data\landmarks\wlasl100\05729.npy,data\raw\WLASL100\videos\05729.mp4,found,True
5730,before,before,3,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Before-Se78WI3j-mI.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\05730,data\landmarks\wlasl100\05730.npy,data\raw\WLASL100\videos\05730.mp4,found,True
5731,before,before,3,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last-0SLfkAHELAs.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\05731,data\landmarks\wlasl100\05731.npy,data\raw\WLASL100\videos\05731.mp4,found,True
5732,before,before,3,train,https://media.asldeafined.com/vocabulary/1466681314.2550.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\05732,data\landmarks\wlasl100\05732.npy,data\raw\WLASL100\videos\05732.mp4,found,True
5733,before,before,3,train,https://media.asldeafined.com/vocabulary/1466681379.1244.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\05733,data\landmarks\wlasl100\05733.npy,data\raw\WLASL100\videos\05733.mp4,found,True
5734,before,before,3,train,https://media.asldeafined.com/vocabulary/1468755772.9751.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\05734,data\landmarks\wlasl100\05734.npy,data\raw\WLASL100\videos\05734.mp4,found,True
5727,before,before,3,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/before.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\05727,data\landmarks\wlasl100\05727.npy,data\raw\WLASL100\videos\05727.mp4,found,True
9847,chair,chair,4,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,asl5200,9,1830,1889,25,data\raw\WLASL100\videos\09847,data\landmarks\wlasl100\09847.npy,data\raw\WLASL100\videos\09847.mp4,found,True
70230,chair,chair,4,train,https://www.youtube.com/watch?v=4Nh1iFv2BMc,northtexas,121,2101,2231,25,data\raw\WLASL100\videos\70230,data\landmarks\wlasl100\70230.npy,data\raw\WLASL100\videos\70230.mp4,found,True
70263,chair,chair,4,train,https://www.youtube.com/watch?v=WGfiiDgrq1I,northtexas,121,3092,3209,25,data\raw\WLASL100\videos\70263,data\landmarks\wlasl100\70263.npy,data\raw\WLASL100\videos\70263.mp4,found,True
68019,chair,chair,4,train,https://www.youtube.com/watch?v=zICB0wesqvY,valencia-asl,110,1,-1,25,data\raw\WLASL100\videos\68019,data\landmarks\wlasl100\68019.npy,data\raw\WLASL100\videos\68019.mp4,found,True
9848,chair,chair,4,train,https://media.spreadthesign.com/video/mp4/13/74909.mp4,spreadthesign,0,1,-1,25,data\raw\WLASL100\videos\09848,data\landmarks\wlasl100\09848.npy,data\raw\WLASL100\videos\09848.mp4,found,True
9849,chair,chair,4,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/chair.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\09849,data\landmarks\wlasl100\09849.npy,data\raw\WLASL100\videos\09849.mp4,found,True
9850,chair,chair,4,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chair-mVdtJjs-_20.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\09850,data\landmarks\wlasl100\09850.npy,data\raw\WLASL100\videos\09850.mp4,found,True
9851,chair,chair,4,val,https://media.asldeafined.com/vocabulary/1466729509.9229.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\09851,data\landmarks\wlasl100\09851.npy,data\raw\WLASL100\videos\09851.mp4,found,True
9855,chair,chair,4,test,https://www.youtube.com/watch?v=8vc2vD9N4tk,aslu,5,1,-1,25,data\raw\WLASL100\videos\09855,data\landmarks\wlasl100\09855.npy,data\raw\WLASL100\videos\09855.mp4,found,True
24857,go,go,5,test,https://www.youtube.com/watch?v=YdHKN_wHZqo,asl5200,9,887,926,25,data\raw\WLASL100\videos\24857,data\landmarks\wlasl100\24857.npy,data\raw\WLASL100\videos\24857.mp4,found,True
69345,go,go,5,val,http://aslbricks.org/New/ASL-Videos/go.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69345,data\landmarks\wlasl100\69345.npy,data\raw\WLASL100\videos\69345.mp4,found,True
24941,go,go,5,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/go.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\24941,data\landmarks\wlasl100\24941.npy,data\raw\WLASL100\videos\24941.mp4,found,True
24969,go,go,5,train,https://www.youtube.com/watch?v=ZEyH-t5ALCs,aslu,5,1,-1,25,data\raw\WLASL100\videos\24969,data\landmarks\wlasl100\24969.npy,data\raw\WLASL100\videos\24969.mp4,found,True
24970,go,go,5,train,https://www.youtube.com/watch?v=ZEyH-t5ALCs,aslu,5,1,-1,25,data\raw\WLASL100\videos\24970,data\landmarks\wlasl100\24970.npy,data\raw\WLASL100\videos\24970.mp4,found,True
24943,go,go,5,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20go-c3j44FTrL9c.mp4,signschool,52,1,-1,25,data\raw\WLASL100\videos\24943,data\landmarks\wlasl100\24943.npy,data\raw\WLASL100\videos\24943.mp4,found,True
24946,go,go,5,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To%20Go-BeOwDK5YI0U.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\24946,data\landmarks\wlasl100\24946.npy,data\raw\WLASL100\videos\24946.mp4,found,True
24947,go,go,5,train,https://media.asldeafined.com/vocabulary/1468549286.5649.mp4,asldeafined,21,1,-1,25,data\raw\WLASL100\videos\24947,data\landmarks\wlasl100\24947.npy,data\raw\WLASL100\videos\24947.mp4,found,True
24940,go,go,5,train,https://media.spreadthesign.com/video/mp4/13/58507.mp4,spreadthesign,0,1,-1,25,data\raw\WLASL100\videos\24940,data\landmarks\wlasl100\24940.npy,data\raw\WLASL100\videos\24940.mp4,found,True
11305,clothes,clothes,6,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,asl5200,9,3938,3997,25,data\raw\WLASL100\videos\11305,data\landmarks\wlasl100\11305.npy,data\raw\WLASL100\videos\11305.mp4,found,True
68024,clothes,clothes,6,train,https://www.youtube.com/watch?v=Xmrvvk8l3_w,valencia-asl,110,1,-1,25,data\raw\WLASL100\videos\68024,data\landmarks\wlasl100\68024.npy,data\raw\WLASL100\videos\68024.mp4,found,True
11310,clothes,clothes,6,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/clothes.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\11310,data\landmarks\wlasl100\11310.npy,data\raw\WLASL100\videos\11310.mp4,found,True
11311,clothes,clothes,6,test,https://media.asldeafined.com/vocabulary/1466899298.7370.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\11311,data\landmarks\wlasl100\11311.npy,data\raw\WLASL100\videos\11311.mp4,found,True
11314,clothes,clothes,6,val,https://www.youtube.com/watch?v=06hMAkUdQgg,aslu,5,1,-1,25,data\raw\WLASL100\videos\11314,data\landmarks\wlasl100\11314.npy,data\raw\WLASL100\videos\11314.mp4,found,True
11315,clothes,clothes,6,val,https://www.youtube.com/watch?v=15czV0-SagI,aslu,5,1,-1,25,data\raw\WLASL100\videos\11315,data\landmarks\wlasl100\11315.npy,data\raw\WLASL100\videos\11315.mp4,found,True
11309,clothes,clothes,6,train,https://media.spreadthesign.com/video/mp4/13/399310.mp4,spreadthesign,42,1,-1,25,data\raw\WLASL100\videos\11309,data\landmarks\wlasl100\11309.npy,data\raw\WLASL100\videos\11309.mp4,found,True
11316,clothes,clothes,6,train,https://www.youtube.com/watch?v=mda48XkT9gQ,aslu,5,1,-1,25,data\raw\WLASL100\videos\11316,data\landmarks\wlasl100\11316.npy,data\raw\WLASL100\videos\11316.mp4,found,True
63219,who,who,7,test,https://www.youtube.com/watch?v=A5dihMAjeTE,asl5200,9,2159,2235,25,data\raw\WLASL100\videos\63219,data\landmarks\wlasl100\63219.npy,data\raw\WLASL100\videos\63219.mp4,found,True
69534,who,who,7,train,http://aslbricks.org/New/ASL-Videos/who.mp4,aslbrick,118,1,-1,25,data\raw\WLASL100\videos\69534,data\landmarks\wlasl100\69534.npy,data\raw\WLASL100\videos\69534.mp4,found,True
68183,who,who,7,train,https://www.youtube.com/watch?v=Xx8ZjswBRLY,valencia-asl,111,1,-1,25,data\raw\WLASL100\videos\68183,data\landmarks\wlasl100\68183.npy,data\raw\WLASL100\videos\68183.mp4,found,True
63239,who,who,7,train,https://www.youtube.com/watch?v=pBnGrdxhxHQ,aslu,5,1,-1,25,data\raw\WLASL100\videos\63239,data\landmarks\wlasl100\63239.npy,data\raw\WLASL100\videos\63239.mp4,found,True
63240,who,who,7,train,https://www.youtube.com/watch?v=_V31e361KV8,aslu,5,1,-1,25,data\raw\WLASL100\videos\63240,data\landmarks\wlasl100\63240.npy,data\raw\WLASL100\videos\63240.mp4,found,True
63226,who,who,7,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/who.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\63226,data\landmarks\wlasl100\63226.npy,data\raw\WLASL100\videos\63226.mp4,found,True
63227,who,who,7,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who%202-P20hHY3qUEQ.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\63227,data\landmarks\wlasl100\63227.npy,data\raw\WLASL100\videos\63227.mp4,found,True
63228,who,who,7,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-rehp_kwiS-I.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\63228,data\landmarks\wlasl100\63228.npy,data\raw\WLASL100\videos\63228.mp4,found,True
63229,who,who,7,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\63229,data\landmarks\wlasl100\63229.npy,data\raw\WLASL100\videos\63229.mp4,found,True
63230,who,who,7,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,signschool,46,1,-1,25,data\raw\WLASL100\videos\63230,data\landmarks\wlasl100\63230.npy,data\raw\WLASL100\videos\63230.mp4,found,True
63231,who,who,7,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\63231,data\landmarks\wlasl100\63231.npy,data\raw\WLASL100\videos\63231.mp4,found,True
63232,who,who,7,train,https://media.asldeafined.com/vocabulary/1539176590.1089.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\63232,data\landmarks\wlasl100\63232.npy,data\raw\WLASL100\videos\63232.mp4,found,True
63225,who,who,7,train,https://media.spreadthesign.com/video/mp4/13/51811.mp4,spreadthesign,42,1,-1,25,data\raw\WLASL100\videos\63225,data\landmarks\wlasl100\63225.npy,data\raw\WLASL100\videos\63225.mp4,found,True
8909,candy,candy,8,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,asl5200,9,730,782,25,data\raw\WLASL100\videos\08909,data\landmarks\wlasl100\08909.npy,data\raw\WLASL100\videos\08909.mp4,found,True
68018,candy,candy,8,train,https://www.youtube.com/watch?v=LMQ4kaHPS48,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68018,data\landmarks\wlasl100\68018.npy,data\raw\WLASL100\videos\68018.mp4,found,True
70326,candy,candy,8,train,https://www.youtube.com/watch?v=pc0-gVEETVg,northtexas,121,5286,5411,25,data\raw\WLASL100\videos\70326,data\landmarks\wlasl100\70326.npy,data\raw\WLASL100\videos\70326.mp4,found,True
8916,candy,candy,8,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\08916,data\landmarks\wlasl100\08916.npy,data\raw\WLASL100\videos\08916.mp4,found,True
8917,candy,candy,8,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\08917,data\landmarks\wlasl100\08917.npy,data\raw\WLASL100\videos\08917.mp4,found,True
8918,candy,candy,8,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing-YX3NQ7iEwiE.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\08918,data\landmarks\wlasl100\08918.npy,data\raw\WLASL100\videos\08918.mp4,found,True
8919,candy,candy,8,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy-v1iNoQ1DZ7c.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\08919,data\landmarks\wlasl100\08919.npy,data\raw\WLASL100\videos\08919.mp4,found,True
8920,candy,candy,8,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cute-Dl2ekdgVRTg.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\08920,data\landmarks\wlasl100\08920.npy,data\raw\WLASL100\videos\08920.mp4,found,True
8921,candy,candy,8,train,https://media.asldeafined.com/vocabulary/1471144833.8086.mp4,asldeafined,17,1,-1,25,data\raw\WLASL100\videos\08921,data\landmarks\wlasl100\08921.npy,data\raw\WLASL100\videos\08921.mp4,found,True
8915,candy,candy,8,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,spreadthesign,56,1,-1,25,data\raw\WLASL100\videos\08915,data\landmarks\wlasl100\08915.npy,data\raw\WLASL100\videos\08915.mp4,found,True
8926,candy,candy,8,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,aslu,5,1,-1,25,data\raw\WLASL100\videos\08926,data\landmarks\wlasl100\08926.npy,data\raw\WLASL100\videos\08926.mp4,found,True
8927,candy,candy,8,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,aslu,5,1,-1,25,data\raw\WLASL100\videos\08927,data\landmarks\wlasl100\08927.npy,data\raw\WLASL100\videos\08927.mp4,found,True
70332,cousin,cousin,9,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,northtexas,121,1161,1262,25,data\raw\WLASL100\videos\70332,data\landmarks\wlasl100\70332.npy,data\raw\WLASL100\videos\70332.mp4,found,True
13631,cousin,cousin,9,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\13631,data\landmarks\wlasl100\13631.npy,data\raw\WLASL100\videos\13631.mp4,found,True
13632,cousin,cousin,9,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\13632,data\landmarks\wlasl100\13632.npy,data\raw\WLASL100\videos\13632.mp4,found,True
13633,cousin,cousin,9,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,signschool,60,1,-1,25,data\raw\WLASL100\videos\13633,data\landmarks\wlasl100\13633.npy,data\raw\WLASL100\videos\13633.mp4,found,True
13634,cousin,cousin,9,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\13634,data\landmarks\wlasl100\13634.npy,data\raw\WLASL100\videos\13634.mp4,found,True
13635,cousin,cousin,9,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\13635,data\landmarks\wlasl100\13635.npy,data\raw\WLASL100\videos\13635.mp4,found,True
13636,cousin,cousin,9,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,asldeafined,59,1,-1,25,data\raw\WLASL100\videos\13636,data\landmarks\wlasl100\13636.npy,data\raw\WLASL100\videos\13636.mp4,found,True
